Case ID,Cluster,ICS Score
2016-P-1278,1,589.055246864
2016-P-0128,1,539.059864457
2016-P-0129,1,525.39858172
2016-P-0013,1,613.456252441
2016-P-1302,1,588.49530597
2016-P-1304,1,577.050869211
2016-P-1305,1,587.863468177
2016-P-0131,1,613.365470253
2016-P-1312,1,589.902187421
2016-P-1317,1,595.27818394
2016-P-0132,1,605.974847219
2016-P-1320,1,605.342255082
2016-P-1327,1,581.409681178
2016-P-1344,1,593.250992757
2016-P-1355,1,598.703513011
2016-P-1363,1,596.710502856
2016-P-1364,1,602.739505994
2016-P-1365,1,606.396789402
2016-P-1371,1,588.928958947
2016-P-1375,1,589.645606381
2016-P-0139,1,605.964583077
2016-P-1392,1,583.856837246
2016-P-1395,1,584.026060309
2016-P-1400,1,589.989877199
2016-P-1401,1,590.375510986
2016-P-1403,1,602.210344144
2016-P-1405,1,588.682949622
2016-P-1416,1,570.863678365
2016-P-1417,1,593.500533379
2016-P-0142,1,614.459310221
2016-P-1431,1,590.791389305
2016-P-1441,1,584.994771559
2016-P-1448,1,586.11797317
2016-P-0145,1,606.247207375
2016-P-1457,1,601.326300317
2016-P-1459,1,580.073834529
2016-P-0146,1,593.631205833
2016-P-1460,1,588.987689425
2016-P-1461,1,600.329347631
2016-P-1475,1,575.155902034
2016-P-1480,1,598.918843542
2016-P-1484,1,592.457727418
2016-P-1492,1,597.152568884
2016-P-1493,1,594.656986594
2016-P-1499,1,592.056350884
2016-P-1507,1,594.358790055
2016-P-1513,1,582.212116876
2016-P-1514,1,592.283103757
2016-P-1523,1,572.42971172
2016-P-1524,1,580.383140476
2016-P-1548,1,576.905407232
2016-P-0155,1,613.740078634
2016-P-1554,1,596.627130919
2016-P-1559,1,600.334343747
2016-P-1560,1,578.542791185
2016-P-1565,1,589.983077636
2016-P-1572,1,571.742672456
2016-P-1575,1,571.36266715
2016-P-1581,1,599.349327996
2016-P-1582,1,607.406022085
2016-P-0159,1,604.021034481
2016-P-1591,1,580.771752489
2016-P-1597,1,572.771350125
2016-P-1598,1,570.522092033
2016-P-0160,1,552.281068249
2016-P-1605,1,592.60018939
2016-P-1616,1,606.772093123
2016-P-1628,1,604.714236304
2016-P-1634,1,562.072488942
2016-P-1641,1,576.165362567
2016-P-1644,1,593.721306771
2016-P-1670,1,562.202937817
2016-P-1676,1,594.516533934
2016-P-1685,1,574.642696241
2016-P-1691,1,578.064452638
2016-P-1692,1,561.142094231
2016-P-1697,1,591.883295626
2016-P-0017,1,612.35263565
2016-P-0170,1,525.074335874
2016-P-1700,1,603.112824821
2016-P-1703,1,585.141005837
2016-P-1714,1,599.131590845
2016-P-0172,1,611.800155235
2016-P-1725,1,585.893917467
2016-P-1726,1,584.862931745
2016-P-0173,1,590.232028779
2016-P-1731,1,568.477789932
2016-P-0174,1,590.093275466
2016-P-1744,1,605.122286417
2016-P-0175,1,611.355826346
2016-P-1753,1,573.475472318
2016-P-0178,1,608.038427396
2016-P-0181,1,570.74551587
2016-P-0185,1,614.026845305
2016-P-0191,1,590.997192923
2016-P-0192,1,605.439856657
2016-P-0194,1,603.150904829
2016-P-0199,1,549.770932474
2016-P-0020,1,455.623942623
2016-P-0200,1,591.354576301
2016-P-0201,1,600.314745766
2016-P-0204,1,608.584233026
2016-P-0207,1,585.9986482
2016-P-0210,1,606.502441059
2016-P-0211,1,611.667352789
2016-P-0212,1,598.972701475
2016-P-0217,1,616.347185979
2016-P-0219,1,488.691353712
2016-P-0225,1,599.592044815
2016-P-0226,1,601.74586195
2016-P-0227,1,573.81717748
2016-P-0230,1,596.615342302
2016-P-0231,1,610.510452268
2016-P-0232,1,591.953939084
2016-P-0233,1,608.80811581
2016-P-0235,1,614.834229076
2016-P-0240,1,595.859414183
2016-P-0243,1,614.037682298
2016-P-0246,1,614.907614183
2016-P-0249,1,606.495488201
2016-P-0250,1,611.127442413
2016-P-0251,1,575.366342426
2016-P-0254,1,615.41602828
2016-P-0256,1,605.892242924
2016-P-0257,1,601.537064281
2016-P-0026,1,526.288587359
2016-P-0262,1,608.796287887
2016-P-0263,1,601.25636888
2016-P-0266,1,610.950613575
2016-P-0267,2,886.886618876
2016-P-0270,1,600.837996763
2016-P-0271,1,608.216017849
2016-P-0272,1,596.106923814
2016-P-0278,1,543.790636112
2016-P-0281,1,592.579326695
2016-P-0286,1,610.974192251
2016-P-0288,1,603.172358622
2016-P-0289,1,613.272022305
2016-P-0029,1,606.069842013
2016-P-0293,1,591.23104978
2016-P-0305,1,607.871163918
2016-P-0031,1,599.698541049
2016-P-0310,1,614.123441718
2016-P-0314,1,603.69712315
2016-P-0317,1,547.974572073
2016-P-0320,1,612.851800354
2016-P-0323,1,612.530045641
2016-P-0324,1,552.075128614
2016-P-0326,1,586.268173696
2016-P-0329,1,603.162628138
2016-P-0330,1,603.336019108
2016-P-0331,1,604.175501722
2016-P-0334,1,607.911302845
2016-P-0339,1,612.885838206
2016-P-0340,1,612.417039236
2016-P-0343,1,582.72520561
2016-P-0344,1,608.049306998
2016-P-0345,1,605.459681199
2016-P-0347,1,538.594519632
2016-P-0355,1,607.084902928
2016-P-0356,1,559.216691787
2016-P-0357,1,586.00679472
2016-P-0358,1,573.291796155
2016-P-0360,1,601.299069366
2016-P-0366,1,615.626012366
2016-P-0367,1,610.41086702
2016-P-0037,1,477.997538452
2016-P-0372,1,611.55037817
2016-P-0374,1,587.927423638
2016-P-0038,1,589.500554211
2016-P-0389,1,611.874675169
2016-P-0391,1,594.996136927
2016-P-0392,1,604.047505656
2016-P-0396,1,611.28297095
2016-P-0398,1,599.131388022
2016-P-0401,1,608.667082341
2016-P-0405,1,598.237186846
2016-P-0406,1,612.700402535
2016-P-0407,1,605.022661689
2016-P-0408,1,611.68004669
2016-P-0413,1,610.480638153
2016-P-0416,1,607.500463511
2016-P-0418,1,615.67689782
2016-P-0419,1,518.658399397
2016-P-0428,1,603.659786482
2016-P-0043,1,585.487098946
2016-P-0431,1,613.223447472
2016-P-0432,1,605.747576167
2016-P-0433,1,608.761332118
2016-P-0437,1,609.855065529
2016-P-0438,1,611.660577863
2016-P-0440,1,602.325578588
2016-P-0445,1,539.607155228
2016-P-0446,1,609.786238488
2016-P-0453,1,611.335782572
2016-P-0456,1,604.638229555
2016-P-0462,1,611.62174833
2016-P-0465,1,556.335191564
2016-P-0467,1,599.97570447
2016-P-0468,1,498.754935317
2016-P-0470,1,615.071994647
2016-P-0471,1,614.478587635
2016-P-0472,1,604.364799038
2016-P-0477,1,604.681365834
2016-P-0478,1,605.871303106
2016-P-0048,1,599.229796006
2016-P-0480,1,607.731633238
2016-P-0481,1,558.387963807
2016-P-0489,1,599.625507159
2016-P-0496,1,573.199017392
2016-P-0498,1,602.613654708
2016-P-0501,1,608.457083251
2016-P-0506,1,601.839371489
2016-P-0513,1,609.597497429
2016-P-0515,1,614.472913549
2016-P-0516,1,612.357918364
2016-P-0520,1,605.35951519
2016-P-0522,1,604.261333066
2016-P-0531,1,613.490554162
2016-P-0054,1,598.622929901
2016-P-0540,1,613.525209503
2016-P-0541,1,565.712999692
2016-P-0546,1,600.880205458
2016-P-0547,1,608.559769007
2016-P-0549,1,607.835268713
2016-P-0055,1,610.688844636
2016-P-0553,1,604.930049185
2016-P-0565,1,612.697694127
2016-P-0569,1,603.074186911
2016-P-0572,1,602.834596969
2016-P-0583,1,601.989986029
2016-P-0587,1,600.071947192
2016-P-0590,1,585.250757558
2016-P-0592,2,899.990046103
2016-P-0597,1,614.348089842
2016-P-0598,1,589.101704925
2016-P-0599,1,607.371741452
2016-P-0601,1,599.478350646
2016-P-0611,2,845.615102619
2016-P-0615,1,609.624589693
2016-P-0616,1,601.675731745
2016-P-0630,1,606.440658071
2016-P-0634,1,599.499301835
2016-P-0636,1,601.454247132
2016-P-0637,1,618.169670561
2016-P-0643,1,603.093652447
2016-P-0650,1,598.833686734
2016-P-0651,1,612.05656711
2016-P-0652,1,581.822805157
2016-P-0066,1,583.330193291
2016-P-0670,1,614.920871206
2016-P-0676,1,609.494760313
2016-P-0068,1,571.702466178
2016-P-0685,1,610.523062329
2016-P-0687,1,611.550985692
2016-P-0697,1,611.610030771
2016-P-0698,1,608.664071283
2016-P-0699,1,607.677118752
2016-P-0700,1,599.822831098
2016-P-0702,1,611.391656234
2016-P-0708,1,594.30282941
2016-P-0711,1,567.798091669
2016-P-0717,1,587.497561911
2016-P-0726,1,607.589318144
2016-P-0731,1,611.389325386
2016-P-0733,1,613.033305947
2016-P-0736,1,608.15552438
2016-P-0744,1,606.824033006
2016-P-0745,1,604.290096101
2016-P-0746,1,545.867122352
2016-P-0755,1,611.383903072
2016-P-0758,1,577.061405501
2016-P-0761,1,593.319425715
2016-P-0763,1,609.484334078
2016-P-0773,1,615.103872397
2016-P-0777,1,606.940031268
2016-P-0779,1,612.939580305
2016-P-0780,1,581.414597213
2016-P-0782,1,606.172769622
2016-P-0783,1,612.912876695
2016-P-0785,1,601.55526881
2016-P-0790,1,601.052864992
2016-P-0798,1,611.211272498
2016-P-0008,1,609.444847626
2016-P-0802,1,597.717920501
2016-P-0805,1,591.39608988
2016-P-0808,1,613.60634282
2016-P-0820,1,606.872893224
2016-P-0821,1,607.288027868
2016-P-0823,1,603.01004496
2016-P-0827,1,608.267321567
2016-P-0829,1,600.636751968
2016-P-0832,1,561.406862369
2016-P-0835,1,611.112506971
2016-P-0839,1,614.908592212
2016-P-0850,1,600.606115227
2016-P-0864,1,605.914563583
2016-P-0865,1,595.211799845
2016-P-0869,1,605.007630672
2016-P-0087,1,541.582256061
2016-P-0872,1,614.014927439
2016-P-0873,1,599.94638481
2016-P-0877,1,599.057365636
2016-P-0088,1,603.312730231
2016-P-0884,1,573.49577412
2016-P-0896,1,565.755841891
2016-P-0898,1,613.721877444
2016-P-0901,1,591.193861111
2016-P-0903,1,610.749686494
2016-P-0904,1,595.234657237
2016-P-0907,1,610.885636495
2016-P-0908,1,603.724491632
2016-P-0913,1,586.328769932
2016-P-0914,1,590.124776816
2016-P-0920,1,611.970612101
2016-P-0922,1,612.292632127
2016-P-0937,1,611.549041726
2016-P-0939,1,590.072784891
2016-P-0941,1,593.458206904
2016-P-0945,1,615.477444505
2016-P-0946,1,516.388234173
2016-P-0948,2,880.95809881
2016-P-0949,1,592.116719722
2016-P-0956,1,602.476231586
2016-P-0957,1,592.536037842
2016-P-0958,1,525.93837611
2016-P-0959,1,609.241932902
2016-P-0096,1,608.618343374
2016-P-0960,1,612.412972075
2016-P-0964,1,594.036444641
2016-P-0973,1,597.604964516
2016-P-0974,1,611.31530382
2016-P-0976,1,536.79706275
2016-P-0098,1,606.557500683
2016-P-0980,1,607.044327429
2016-P-0984,1,543.096031673
2016-P-0989,1,582.837338105
2016-P-0991,1,605.872555689
2016-P-0994,1,596.08110055
2016-P-0998,1,596.564212817
2017-P-1054,1,584.201084784
2017-P-0107,1,581.698311868
2017-P-1080,1,600.245465581
2017-P-0110,1,587.211113018
2017-P-0115,1,588.858092925
2017-P-0136,1,577.172940314
2017-P-0137,1,582.19257657
2017-P-0187,1,554.448061331
2017-P-0020,1,596.631065627
2017-P-0204,1,583.417430235
2017-P-0209,1,608.500357737
2017-P-0219,1,582.768475588
2017-P-0223,1,573.518320449
2017-P-0237,1,585.718892952
2017-P-0241,1,578.526960561
2017-P-0242,1,565.669326284
2017-P-0025,1,590.910461231
2017-P-0257,1,561.900869611
2017-P-0026,1,586.01214244
2017-P-0260,1,566.249898925
2017-P-0262,1,557.609227822
2017-P-0271,1,593.759246917
2017-P-0274,1,563.923224745
2017-P-0003,1,574.032128578
2017-P-0347,1,581.316237823
2017-P-0348,1,593.875422154
2017-P-0376,1,574.984372964
2017-P-0378,1,566.072937949
2017-P-0389,1,575.728110846
2017-P-0403,1,587.880224069
2017-P-0041,1,577.444133019
2017-P-0436,1,579.424661081
2017-P-0467,1,563.122794765
2017-P-0468,1,586.259262699
2017-P-0482,1,579.930460198
2017-P-0049,1,566.674463983
2017-P-0501,1,604.402372413
2017-P-0503,1,584.914857585
2017-P-0521,1,578.176771349
2017-P-0528,1,567.157530127
2017-P-0534,1,576.837580281
2017-P-0058,1,589.306867291
2017-P-0059,1,592.14031234
2017-P-0610,1,593.05978729
2017-P-0617,1,557.354487245
2017-P-0639,1,534.031511059
2017-P-0674,1,553.562318603
2017-P-0683,1,586.07518678
2017-P-0070,1,588.729508911
2017-P-0712,1,584.968400067
2017-P-0074,1,594.423651169
2017-P-0075,1,587.97267092
2017-P-0800,1,583.115876334
2017-P-0807,1,579.491647728
2017-P-0826,1,599.237829286
2017-P-0892,1,596.203469366
SJC-10140,0,282.919059659
SJC-10191,0,294.65419643
SJC-10237,0,376.346892787
SJC-10284,0,349.908704175
SJC-10339,0,247.225246365
SJC-10342,0,281.197435965
SJC-10356,0,348.098901784
SJC-10405,0,292.519468971
SJC-10425,0,376.121695037
SJC-10427,0,324.087258752
SJC-10470,0,367.286214585
SJC-10505,0,380.716620241
SJC-10535,0,290.020449981
SJC-10544,0,383.652215779
SJC-10547,0,311.843020499
SJC-10572,0,322.546692025
SJC-10587,0,369.694634581
SJC-10610,0,243.549615901
SJC-10638,0,362.70293283
SJC-10640,0,315.67184722
SJC-10658,0,387.644928242
SJC-10686,0,358.348443098
SJC-10709,0,261.715748168
SJC-10718,0,388.102688822
SJC-10725,0,279.120190432
SJC-10795,0,328.790648755
SJC-10826,0,364.019753854
SJC-10836,0,333.217868
SJC-10837,0,372.442172483
SJC-10849,0,306.083862968
SJC-10863,0,349.550122884
SJC-10871,0,381.621074338
SJC-10872,0,284.451874975
SJC-10873,0,373.308376851
SJC-10876,0,328.653895618
SJC-10949,0,361.061460384
SJC-10974,0,321.201034251
SJC-10975,0,315.872742453
SJC-10977,0,386.66954098
SJC-10991,0,373.377835712
SJC-10993,0,272.34408614
SJC-11005,0,358.435480402
SJC-11014,0,385.653516644
SJC-11016,0,387.690363836
SJC-11055,0,384.91571413
SJC-11077,0,372.479088083
SJC-11092,0,337.129787654
SJC-11096,0,348.30123324
SJC-11127,0,381.66794804
SJC-11128,0,362.872991702
SJC-11138,0,260.455177141
SJC-11157,0,379.6131571
SJC-11160,0,385.994156648
SJC-11173,0,324.868029737
SJC-11176,0,250.900851595
SJC-11177,0,374.780512186
SJC-11189,0,376.362000325
SJC-11190,0,377.452146105
SJC-11191,0,382.436385019
SJC-11209,0,342.660172184
SJC-11220,0,385.66601259
SJC-11253,0,359.270108678
SJC-11291,0,383.461643754
SJC-11296,0,386.712538498
SJC-11303,0,382.342017309
SJC-11306,0,384.175094431
SJC-11308,0,378.29698701
SJC-11311,0,371.399305807
SJC-11314,0,384.651651358
SJC-11315,0,384.423408041
SJC-11316,0,385.487157261
SJC-11323,0,387.078900171
SJC-11329,0,385.555572052
SJC-11331,0,383.242535212
SJC-11337,0,367.857634066
SJC-11339,0,378.872379899
SJC-11344,0,372.550613905
SJC-11346,0,207.32298081
SJC-11348,0,385.167944893
SJC-11349,0,381.847009672
SJC-11358,0,386.924682166
SJC-11360,0,287.511622754
SJC-11361,0,324.160948899
SJC-11372,0,385.814345354
SJC-11376,0,365.784621881
SJC-11377,0,377.905774812
SJC-11378,0,387.418122419
SJC-11380,0,385.784216029
SJC-11382,0,387.343802385
SJC-11385,0,290.709664898
SJC-11388,0,381.435306696
SJC-11392,0,384.754356654
SJC-11398,0,388.494211278
SJC-11403,0,284.087600039
SJC-11411,0,300.715755291
SJC-11412,0,383.624835768
SJC-11414,0,388.022942084
SJC-11416,0,388.794141443
SJC-11419,0,385.049643339
SJC-11421,0,385.534829931
SJC-11426,0,375.689322952
SJC-11427,0,338.497475729
SJC-11428,0,362.891409336
SJC-11429,0,385.177268571
SJC-11433,0,387.877857917
SJC-11436,0,382.689303942
SJC-11437,0,383.718180751
SJC-11440,0,388.516005224
SJC-11443,0,385.550227107
SJC-11446,0,387.936796005
SJC-11448,0,372.348244746
SJC-11451,0,387.146267106
SJC-11456,0,383.212583222
SJC-11457,0,384.364942835
SJC-11458,0,380.514409291
SJC-11461,0,387.805403394
SJC-11462,0,385.883937733
SJC-11463,0,387.641282262
SJC-11464,0,388.29667274
SJC-11465,0,387.435244021
SJC-11466,0,387.539505539
SJC-11468,0,375.372891188
SJC-11470,0,387.883652372
SJC-11471,0,368.556727705
SJC-11472,0,386.761556594
SJC-11475,0,385.259202003
SJC-11480,0,387.161502015
SJC-11481,0,386.368342299
SJC-11483,0,384.801628119
SJC-11487,0,381.593107631
SJC-11489,0,379.293247016
SJC-11496,0,375.786682602
SJC-11497,0,387.11887984
SJC-11498,0,384.554480342
SJC-11499,0,385.174775353
SJC-11500,0,385.63264301
SJC-11501,0,386.411846705
SJC-11502,0,366.200559108
SJC-11504,0,380.801249076
SJC-11506,0,387.233918317
SJC-11508,0,384.269341163
SJC-11513,0,375.300117981
SJC-11521,0,384.546359
SJC-11523,0,371.749814804
SJC-11524,0,320.84568956
SJC-11525,0,372.205421679
SJC-11535,0,373.933386111
SJC-11537,0,385.601810253
SJC-11543,0,390.286696755
SJC-11551,0,360.027319705
SJC-11554,0,388.705077809
SJC-11556,0,388.398200801
SJC-11557,0,386.12493432
SJC-11566,0,387.48607615
SJC-11567,0,381.051752482
SJC-11568,0,387.582658257
SJC-11569,0,375.755212972
SJC-11570,0,385.490561171
SJC-11571,0,378.538690039
SJC-11574,0,368.976248131
SJC-11579,0,369.90550035
SJC-11581,0,386.099760565
SJC-11583,0,388.022658808
SJC-11587,0,372.227196109
SJC-11588,0,383.760927644
SJC-11591,0,379.131965285
SJC-11593,0,387.372739167
SJC-11595,0,385.30107294
SJC-11596,0,376.60178923
SJC-11599,0,384.216792299
SJC-11601,0,385.735144548
SJC-11602,0,384.754707712
SJC-11605,0,388.26071257
SJC-11606,0,387.60547217
SJC-11613,0,388.168306236
SJC-11614,0,381.135023468
SJC-11615,0,372.510313767
SJC-11616,0,383.75728536
SJC-11617,0,384.912898236
SJC-11619,0,383.120687668
SJC-11623,0,388.296904037
SJC-11624,0,384.76607244
SJC-11627,0,384.781484099
SJC-11631,0,384.923532781
SJC-11639,0,387.438842899
SJC-11643,0,384.663257406
SJC-11656,0,373.814846614
SJC-11659,0,386.612908302
SJC-11660,0,386.27127865
SJC-11661,0,384.70605938
SJC-11663,0,383.185240539
SJC-11664,0,387.28098802
SJC-11672,0,390.177715381
SJC-11676,0,388.660211619
SJC-11680,0,382.517158478
SJC-11684,0,375.251131698
SJC-11686,0,382.824162104
SJC-11687,0,373.094178787
SJC-11688,0,387.819091377
SJC-11689,0,386.572047877
SJC-11691,0,364.428237095
SJC-11692,0,357.116026782
SJC-11695,0,355.338697394
SJC-11701,0,388.56583935
SJC-11705,0,388.144569865
SJC-11707,0,388.745043467
SJC-11709,0,387.60399085
SJC-11710,0,389.457608677
SJC-11712,0,385.820681954
SJC-11716,0,385.014960687
SJC-11717,0,385.163207326
SJC-11719,0,371.42702844
SJC-11720,0,381.807737611
SJC-11723,0,370.870487292
SJC-11728,0,388.665490256
SJC-11729,0,377.781330782
SJC-11731,0,374.367986399
SJC-11737,0,387.056059982
SJC-11738,0,381.266359288
SJC-11745,0,385.739885344
SJC-11749,0,387.36825676
SJC-11754,0,385.561455443
SJC-11755,0,386.789144743
SJC-11761,0,388.442731092
SJC-11765,0,388.261456814
SJC-11766,0,386.995359229
SJC-11771,0,388.411529341
SJC-11773,0,385.065244429
SJC-11774,0,382.302883655
SJC-11775,0,387.352522682
SJC-11788,0,385.679268903
SJC-11790,0,390.108802881
SJC-11792,0,388.969406387
SJC-11793,0,387.382550573
SJC-11794,0,378.147647334
SJC-11796,0,379.893536674
SJC-11799,0,388.875495026
SJC-11802,0,348.023007594
SJC-11803,0,385.688606641
SJC-11804,0,381.215648813
SJC-11808,0,369.590991222
SJC-11812,0,342.713220528
SJC-11815,0,384.961411552
SJC-11819,0,385.847434183
SJC-11820,0,386.396871079
SJC-11821,0,388.129521123
SJC-11824,0,386.799513033
SJC-11825,0,383.963521266
SJC-11828,0,387.107012827
SJC-11831,0,385.936790912
SJC-11833,0,389.167456762
SJC-11835,0,389.564911884
SJC-11836,0,389.164454728
SJC-11845,0,388.962796057
SJC-11849,0,387.260547498
SJC-11850,0,385.214725961
SJC-11852,0,388.532556
SJC-11855,0,383.735617796
SJC-11857,0,386.100096972
SJC-11858,0,389.935238652
SJC-11861,0,387.507319285
SJC-11862,0,384.916720694
SJC-11869,0,369.171265151
SJC-11870,0,370.124075386
SJC-11874,0,386.156117075
SJC-11876,0,384.6584065
SJC-11877,0,388.384348899
SJC-11878,0,387.086773828
SJC-11879,0,385.124462463
SJC-11887,0,386.886722036
SJC-11888,0,388.0385078
SJC-11893,0,384.239878673
SJC-11894,0,387.01137537
SJC-11895,0,384.611899443
SJC-11896,0,387.263114368
SJC-11900,0,384.060017038
SJC-11904,0,381.686951338
SJC-11913,0,387.906107224
SJC-11914,0,388.803052554
SJC-11915,0,382.045940181
SJC-11917,0,385.193871395
SJC-11919,0,387.138331245
SJC-11921,0,390.499180986
SJC-11924,0,389.594146446
SJC-11928,0,387.523042805
SJC-11932,0,368.60102521
SJC-11938,0,387.332172938
SJC-11939,0,377.333950813
SJC-11941,0,384.530046301
SJC-11944,0,388.512617762
SJC-11946,0,388.319941246
SJC-11947,0,349.87075361
SJC-11948,0,388.323326941
SJC-11955,0,384.529366924
SJC-11956,0,389.104041867
SJC-11957,0,381.410160838
SJC-11960,0,387.006837268
SJC-11962,0,390.059671318
SJC-11964,0,388.797473823
SJC-11965,0,385.423649278
SJC-11966,0,385.517141939
SJC-11967,0,389.00389015
SJC-11968,0,387.95140233
SJC-11972,0,381.259441965
SJC-11973,0,380.587701482
SJC-11974,0,383.001524178
SJC-11978,0,381.709756242
SJC-11980,0,387.917163059
SJC-11981,0,386.601608935
SJC-11988,0,388.481300026
SJC-11989,0,389.973857415
SJC-11990,0,387.45157373
SJC-11992,0,387.049269107
SJC-11993,0,380.66822788
SJC-11996,0,388.231573108
SJC-11997,0,384.102922064
SJC-11998,0,385.315905115
SJC-12001,0,382.076488373
SJC-12005,0,387.738967943
SJC-12008,0,385.358652002
SJC-12009,0,385.871425037
SJC-12010,0,388.202324097
SJC-12012,0,384.563303915
SJC-12013,0,388.102620705
SJC-12017,0,386.095543624
SJC-12022,0,386.637627834
SJC-12027,0,378.3158458
SJC-12028,0,384.107837686
SJC-12037,0,389.684668651
SJC-12039,0,385.251456561
SJC-12040,0,386.643311183
SJC-12041,0,384.189157807
SJC-12043,0,386.661269791
SJC-12055,0,385.884106932
SJC-12056,0,384.234218376
SJC-12057,0,385.041801378
SJC-12058,0,383.242151868
SJC-12065,0,382.529706877
SJC-12066,0,385.291361826
SJC-12067,0,389.660255838
SJC-12068,0,386.132569386
SJC-12074,0,386.127989789
SJC-12076,0,383.851982373
SJC-12078,0,384.358379656
SJC-12079,0,385.108042002
SJC-12081,0,387.201889217
SJC-12086,0,388.846833647
SJC-12087,0,389.541683116
SJC-12089,0,389.061147152
SJC-12090,0,364.079616864
SJC-12093,0,383.904090284
SJC-12094,0,384.13919515
SJC-12096,0,385.122154484
SJC-12097,0,382.406520152
SJC-12105,0,388.664726663
SJC-12110,0,384.488366265
SJC-12114,0,386.316569706
SJC-12115,0,384.959204193
SJC-12118,0,378.891398243
SJC-12125,0,379.28430361
SJC-12127,0,388.462533674
SJC-12128,0,388.392846311
SJC-12130,0,357.703105496
SJC-12134,0,386.63077062
SJC-12140,0,385.224288201
SJC-12151,0,381.946606925
SJC-12168,0,345.850659157
SJC-12170,0,374.955916986
SJC-12171,0,387.517340115
SJC-12176,0,384.441650133
SJC-12185,0,386.647391924
SJC-12186,0,382.517295411
SJC-12187,0,387.087143684
SJC-12188,0,389.930509426
SJC-12196,0,382.381600682
SJC-12202,0,383.994673121
SJC-12209,0,382.808220663
SJC-12210,0,381.863563078
SJC-12212,0,387.0500745
SJC-12213,0,385.979498573
SJC-12225,0,382.665366537
SJC-12227,0,387.167119524
SJC-12238,0,382.094737233
SJC-12239,0,387.296429555
SJC-12251,0,385.873423599
SJC-12252,0,371.163945464
SJC-12254,0,387.905449511
SJC-12255,0,387.253623497
SJC-12256,0,368.504836404
SJC-12257,0,386.118108023
SJC-12258,0,385.987255331
SJC-12259,0,384.605655246
SJC-12269,0,387.467766588
SJC-12272,0,384.353163818
SJC-12273,0,385.850148463
SJC-12280,0,384.863139512
SJC-12284,0,374.475423622
SJC-12289,0,384.497239083
SJC-12290,0,389.52311858
SJC-12292,0,386.067242331
SJC-12300,0,374.800901656
SJC-12306,0,382.574170095
SJC-12321,0,383.266234054
